1.7500000000000002,13.160000000000002,-18.55,0.00229609917,0.00229609917,0.00229609917
-4.340000000000001,3.99,8.610000000000001,0.00229609917,0.00229609917,0.00229609917
8.120000000000001,-0.56,6.930000000000001,0.00229609917,0.00229609917,0.00229609917
29.120000000000005,-2.31,21.490000000000002,0.00229609917,0.00229609917,0.00229609917
-4.83,-11.830000000000002,31.150000000000002,-1.411641769716,-1.142538946992,4.41769480308
10.71,-34.790000000000006,10.360000000000001,-1.4372305275189081,-1.5882957780122418,6.9415670107439995
-23.310000000000002,-42.28,19.180000000000003,-1.4372305275189081,-1.5882957780122418,8.4476243783304
-0.8400000000000001,-9.170000000000002,-5.880000000000001,-1.4372305275189081,-1.5882957780122418,9.07756377781824
-21.35,-37.38,14.280000000000001,-1.4372305275189081,-1.5882957780122418,9.281023880590944
4.0600000000000005,3.99,3.43,-1.4372305275189081,-1.5882957780122418,9.513171406717035
-39.550000000000004,-8.75,15.400000000000002,-0.8182532124473448,-1.389014096670807,9.513916828222222
-17.92,19.250000000000004,-0.6300000000000001,0.35033880841959325,-1.355254041391345,9.550197357041723
-20.37,13.3,-8.610000000000001,1.561228036679756,-1.3293658787224845,9.56736493050864
-21.840000000000003,41.720000000000006,-3.5000000000000004,2.703814743239853,-1.3027613446334905,9.56736493050864
-53.830000000000005,32.550000000000004,10.010000000000002,3.4230931349348044,-1.3027613446334905,9.550197357041723
13.160000000000002,29.26,48.510000000000005,3.4230931349348044,-1.3027613446334905,9.550197357041723
44.03,20.090000000000003,-34.02,3.4230931349348044,-1.3027613446334905,9.56736493050864
22.750000000000004,47.040000000000006,-2.45,3.4230931349348044,-1.3027613446334905,9.636587731752904
47.11000000000001,8.4,-29.680000000000003,3.4230931349348044,-1.3699676823743354,9.6619501556144
-12.32,38.50000000000001,19.810000000000002,2.0749799933248827,-1.6834770180086012,9.636587731752904
29.120000000000005,10.22,-22.540000000000003,0.39818662209892935,-1.938204002709058,9.636587731752904
0.07,10.920000000000002,5.880000000000001,-0.18081495501664238,-1.9656386714574345,9.714745013764645
-12.110000000000001,5.6000000000000005,10.080000000000002,-1.2096528980675911,-2.006593250585161,9.751502830286785
20.23,8.33,16.8,-1.2354144456459855,-2.006593250585161,10.031572982887742
19.6,-64.96000000000001,23.8,-2.2366249927005546,-2.006593250585161,10.234437828331243
3.7100000000000004,-11.340000000000002,47.25000000000001,-2.2366249927005546,-1.9656386714574345,10.433160649329713
-47.25000000000001,-28.070000000000004,46.690000000000005,-2.2366249927005546,-1.9531107108517953,10.433160649329713
-21.98,-32.550000000000004,4.69,-2.2366249927005546,-1.9531107108517953,10.433160649329713
38.43000000000001,26.67,35.35,-2.2366249927005546,-1.5667954837510771,10.433160649329713
-16.1,-32.480000000000004,-29.750000000000004,-2.0027802150031535,-1.5627793851546459,10.433160649329713
